time_sec,frame_id,x,y,z,yaw_rad,left_wall_m,right_wall_m,scan_stamp_sec
1780622290.627199,map,-0.368757,0.505503,0.000000,-1.518195,0.230159,1.717946,1780622290.441701
1780622290.727172,map,-0.369724,0.505306,0.000000,-1.518195,0.230159,1.717946,1780622290.441701
1780622290.827190,map,-0.370818,0.503721,0.000000,-1.518195,0.230159,1.717946,1780622290.441701
1780622290.927176,map,-0.371718,0.503535,0.000000,-1.518195,0.230159,1.717946,1780622290.441701
1780622291.027180,map,-0.372608,0.502128,0.000000,-1.518195,0.230159,1.717946,1780622290.441701
1780622291.127194,map,-0.369835,0.494610,0.000000,-1.712708,0.263154,1.709674,1780622290.941617
1780622291.227190,map,-0.372500,0.504270,0.000000,-1.497686,0.253842,1.719420,1780622291.041707
1780622291.327171,map,-0.370347,0.496365,0.000000,-1.710028,0.271074,1.709492,1780622291.141662
1780622291.427181,map,-0.372431,0.506186,0.000000,-1.519295,0.271074,1.709422,1780622291.241592
1780622291.527170,map,-0.368472,0.497773,0.000000,-1.728546,0.234719,1.714617,1780622291.341719
1780622291.627183,map,-0.371342,0.507128,0.000000,-1.519348,0.252715,1.709358,1780622291.441649
1780622291.727205,map,-0.367235,0.500148,0.000000,-1.691728,0.223379,1.707380,1780622291.541614
1780622291.827181,map,-0.370465,0.508999,0.000000,-1.519320,0.228989,1.714318,1780622291.641698
1780622291.927194,map,-0.367885,0.502667,0.000000,-1.711812,0.273907,1.709646,1780622291.741669
1780622292.027412,map,-0.370933,0.510157,0.000000,-1.519458,0.220445,1.716849,1780622291.841599
1780622292.127177,map,-0.367349,0.502524,0.000000,-1.710121,0.228300,1.717514,1780622291.941756
1780622292.227183,map,-0.369373,0.509891,0.000000,-1.519514,0.283381,1.708468,1780622292.041651
1780622292.327312,map,-0.364787,0.504227,0.000000,-1.723035,0.289389,1.709516,1780622292.141618
1780622292.427193,map,-0.368027,0.511924,0.000000,-1.519716,0.227563,1.720228,1780622292.241703
1780622292.527285,map,-0.368496,0.512228,0.000000,-1.519716,0.227563,1.720228,1780622292.241703
1780622292.627751,map,-0.368825,0.511484,0.000000,-1.519716,0.227563,1.720228,1780622292.241703
1780622292.727196,map,-0.369325,0.511783,0.000000,-1.519716,0.227563,1.720228,1780622292.241703
1780622292.827198,map,-0.369544,0.510914,0.000000,-1.519857,0.265198,1.714514,1780622292.642053
1780622292.927205,map,-0.369967,0.511301,0.000000,-1.519857,0.265198,1.714514,1780622292.642053
