time_sec,frame_id,x,y,z,yaw_rad,left_wall_m,right_wall_m,scan_stamp_sec
1780622413.887294,map,0.723838,-0.094753,0.000000,2.740120,0.349172,0.549364,1780622413.727030
1780622413.987472,map,0.736752,-0.081986,0.000000,-2.799193,0.341541,0.549307,1780622413.828165
1780622414.087765,map,0.722873,-0.095782,0.000000,2.721764,0.315835,0.556938,1780622413.926841
1780622414.187262,map,0.737132,-0.082654,0.000000,-2.799206,0.370624,0.556987,1780622414.026582
1780622414.287680,map,0.722505,-0.096146,0.000000,2.697041,0.376324,0.550263,1780622414.126492
1780622414.387275,map,0.735703,-0.082431,0.000000,-2.799255,0.392828,0.556378,1780622414.226605
1780622414.487375,map,0.721215,-0.094546,0.000000,2.720523,0.380258,0.550233,1780622414.326756
1780622414.587270,map,0.735443,-0.080857,0.000000,-2.799421,0.400385,0.550145,1780622414.426734
1780622414.687270,map,0.720321,-0.094689,0.000000,2.701535,0.269046,0.554553,1780622414.526597
1780622414.787271,map,0.734361,-0.081279,0.000000,-2.799456,0.366951,0.553531,1780622414.626577
1780622414.887285,map,0.723643,-0.094211,0.000000,2.767464,0.448599,0.546594,1780622414.727440
1780622414.987344,map,0.736110,-0.080990,0.000000,-2.799601,0.283028,0.555389,1780622414.827512
1780622415.087276,map,0.735733,-0.081306,0.000000,-2.799601,0.283028,0.555389,1780622414.827512
1780622415.187306,map,0.735966,-0.081119,0.000000,-2.799601,0.283028,0.555389,1780622414.827512
1780622415.287393,map,0.722736,-0.095163,0.000000,2.706057,0.354256,0.547449,1780622415.126618
1780622415.387270,map,0.736563,-0.082211,0.000000,-2.799614,0.336467,0.548120,1780622415.226591
1780622415.487300,map,0.721430,-0.096480,0.000000,2.699392,0.248652,0.550263,1780622415.326678
1780622415.587313,map,0.737243,-0.082879,0.000000,-2.799717,0.328988,0.552935,1780622415.426618
1780622415.687265,map,0.721632,-0.096112,0.000000,2.635656,0.221508,0.546498,1780622415.525681
