-1.5640,0.6764,0.2700,0.2700
-1.5590,0.6443,0.2700,0.2700
-1.5526,0.6127,0.2700,0.2700
-1.5449,0.5815,0.2700,0.2700
-1.5359,0.5509,0.2700,0.2700
-1.5256,0.5209,0.2700,0.2700
-1.5140,0.4914,0.2700,0.2700
-1.5012,0.4625,0.2700,0.2700
-1.4871,0.4343,0.2700,0.2700
-1.4718,0.4067,0.2700,0.2700
-1.4553,0.3797,0.2700,0.2700
-1.4376,0.3534,0.2700,0.2700
-1.4188,0.3277,0.2700,0.2700
-1.3988,0.3027,0.2700,0.2700
-1.3778,0.2782,0.2700,0.2700
-1.3558,0.2545,0.2700,0.2700
-1.3327,0.2314,0.2700,0.2700
-1.3086,0.2090,0.2700,0.2700
-1.2835,0.1872,0.2700,0.2700
-1.2576,0.1662,0.2700,0.2700
-1.2307,0.1460,0.2700,0.2700
-1.2030,0.1265,0.2700,0.2700
-1.1746,0.1080,0.2700,0.2700
-1.1454,0.0903,0.2700,0.2700
-1.1155,0.0736,0.2700,0.2700
-1.0850,0.0580,0.2700,0.2700
-1.0540,0.0435,0.2700,0.2700
-1.0224,0.0302,0.2700,0.2700
-0.9905,0.0182,0.2700,0.2700
-0.9581,0.0075,0.2700,0.2700
-0.9255,-0.0016,0.2700,0.2700
-0.8927,-0.0092,0.2700,0.2700
-0.8598,-0.0153,0.2700,0.2700
-0.8268,-0.0196,0.2700,0.2700
-0.7939,-0.0222,0.2700,0.2700
-0.7610,-0.0230,0.2700,0.2700
-0.7282,-0.0220,0.2700,0.2700
-0.6957,-0.0192,0.2700,0.2700
-0.6635,-0.0146,0.2700,0.2700
-0.6316,-0.0082,0.2700,0.2700
-0.6002,0.0000,0.2700,0.2700
-0.5691,0.0099,0.2700,0.2700
-0.5385,0.0215,0.2700,0.2700
-0.5084,0.0346,0.2700,0.2700
-0.4788,0.0492,0.2700,0.2700
-0.4498,0.0651,0.2700,0.2700
-0.4212,0.0822,0.2700,0.2700
-0.3933,0.1004,0.2700,0.2700
-0.3658,0.1194,0.2700,0.2700
-0.3388,0.1392,0.2700,0.2700
-0.3123,0.1595,0.2700,0.2700
-0.2862,0.1802,0.2700,0.2700
-0.2605,0.2011,0.2700,0.2700
-0.2352,0.2220,0.2700,0.2700
-0.2102,0.2429,0.2700,0.2700
-0.1854,0.2634,0.2700,0.2700
-0.1608,0.2836,0.2700,0.2700
-0.1364,0.3033,0.2700,0.2700
-0.1122,0.3223,0.2700,0.2700
-0.0879,0.3406,0.2700,0.2700
-0.0637,0.3581,0.2700,0.2700
-0.0395,0.3748,0.2700,0.2700
-0.0152,0.3906,0.2700,0.2700
0.0091,0.4057,0.2700,0.2700
0.0335,0.4199,0.2700,0.2700
0.0581,0.4333,0.2700,0.2700
0.0827,0.4461,0.2700,0.2700
0.1075,0.4582,0.2700,0.2700
0.1323,0.4699,0.2700,0.2700
0.1572,0.4812,0.2700,0.2700
