time_sec,frame_id,x,y,z,yaw_rad,left_wall_m,right_wall_m,scan_stamp_sec
1780823776.174321,odom,-0.022611,-0.002165,0.000000,-0.245638,0.522001,0.792380,1780823776.013613
1780823776.274390,odom,-0.023539,-0.002239,0.000000,-0.246195,0.530212,0.754356,1780823776.113496
1780823776.374296,odom,-0.022533,-0.002119,0.000000,-0.247303,0.489173,0.808607,1780823776.213410
1780823776.474387,odom,-0.023506,-0.002200,0.000000,-0.247912,0.486000,0.780288,1780823776.313350
1780823776.574299,odom,-0.022545,-0.002095,0.000000,-0.249009,0.552008,0.751482,1780823776.413445
1780823776.674508,odom,-0.023597,-0.002183,0.000000,-0.249562,0.522078,0.761936,1780823776.513444
1780823776.774291,odom,-0.022615,-0.002076,0.000000,-0.250611,0.500064,0.809460,1780823776.613339
1780823776.874497,odom,-0.023038,-0.002103,0.000000,-0.251118,0.554008,0.763482,1780823776.713483
1780823776.974296,odom,-0.022628,-0.002043,0.000000,-0.252138,0.476026,,1780823776.813412
1780823777.074395,odom,-0.023653,-0.002123,0.000000,-0.252741,0.512141,0.769655,1780823776.913407
1780823777.174391,odom,-0.022664,-0.002011,0.000000,-0.253825,0.450809,0.779010,1780823777.013370
1780823777.274384,odom,-0.023608,-0.002082,0.000000,-0.254357,0.541335,,1780823777.113455
1780823777.374306,odom,-0.022599,-0.001969,0.000000,-0.255386,0.553130,0.759143,1780823777.213352
1780823777.474399,odom,-0.023584,-0.002049,0.000000,-0.255959,0.546074,0.778340,1780823777.313479
1780823777.574464,odom,-0.022637,-0.001948,0.000000,-0.256936,0.445647,0.766108,1780823777.413404
1780823777.674455,odom,-0.023640,-0.001975,0.000000,-0.257213,0.512079,0.765813,1780823777.513388
1780823777.774295,odom,-0.022592,-0.001784,0.000000,-0.258389,0.511004,0.782350,1780823777.613270
1780823777.874437,odom,-0.023578,-0.001820,0.000000,-0.259049,0.489048,,1780823777.713540
1780823777.974385,odom,-0.022560,-0.001682,0.000000,-0.260378,0.518139,0.847326,1780823777.813380
1780823778.074412,odom,-0.023573,-0.001735,0.000000,-0.261088,0.514035,0.743904,1780823777.913481
1780823778.174290,odom,-0.022535,-0.001624,0.000000,-0.262448,0.425470,,1780823778.013489
1780823778.274402,odom,-0.023471,-0.001677,0.000000,-0.263107,0.552710,0.845355,1780823778.113406
1780823778.374416,odom,-0.022453,-0.001583,0.000000,-0.264407,0.530076,0.746175,1780823778.213466
1780823778.474389,odom,-0.023416,-0.001640,0.000000,-0.265067,0.543008,0.754491,1780823778.313443
1780823778.574378,odom,-0.022430,-0.001553,0.000000,-0.266306,0.551232,0.752012,1780823778.413349
1780823778.674422,odom,-0.023477,-0.001616,0.000000,-0.266957,0.467004,0.851752,1780823778.513340
1780823778.774382,odom,-0.022449,-0.001523,0.000000,-0.268183,0.490046,0.761179,1780823778.613426
1780823778.874462,odom,-0.023491,-0.001583,0.000000,-0.268776,0.551153,,1780823778.713350
1780823778.974662,odom,-0.022518,-0.001497,0.000000,-0.269984,0.507080,0.771573,1780823778.813497
1780823779.074476,odom,-0.023448,-0.001544,0.000000,-0.270618,0.512035,0.786254,1780823778.913437
1780823779.174377,odom,-0.022486,-0.001456,0.000000,-0.271776,0.521982,0.766755,1780823779.013695
1780823779.274459,odom,-0.023496,-0.001507,0.000000,-0.272407,0.478051,0.760253,1780823779.113513
1780823779.374363,odom,-0.022436,-0.001414,0.000000,-0.273511,0.477051,0.748011,1780823779.213434
