time_sec,frame_id,x,y,z,yaw_rad,left_wall_m,right_wall_m,scan_stamp_sec
1780804579.159076,odom,0.809008,1.599208,0.000000,-2.118188,0.416059,0.833577,1780804579.039490
1780804581.659245,odom,0.806902,1.603748,0.000000,-2.111064,0.455000,0.835438,1780804581.539491
1780804581.759140,odom,0.805974,1.606897,0.000000,-2.110456,0.449445,0.817460,1780804581.639454
1780804581.859051,odom,0.803006,1.613467,0.000000,-2.109567,0.459915,0.828218,1780804581.739576
1780804581.959121,odom,0.801656,1.617260,0.000000,-2.108781,0.474052,0.814887,1780804581.839533
1780804582.059071,odom,0.796268,1.628747,0.000000,-2.105283,0.458053,0.816238,1780804581.939510
1780804582.159128,odom,0.793099,1.636542,0.000000,-2.104088,0.428672,0.817712,1780804582.039590
1780804582.259113,odom,0.783828,1.657665,0.000000,-2.104846,0.399020,0.809460,1780804582.139558
1780804582.359141,odom,0.779229,1.669376,0.000000,-2.106007,0.415030,0.808110,1780804582.239479
1780804582.459142,odom,0.767358,1.697893,0.000000,-2.106812,0.381336,0.799606,1780804582.339591
1780804582.559194,odom,0.761793,1.712135,0.000000,-2.104814,0.402011,0.790532,1780804582.439561
1780804582.659128,odom,0.747965,1.745063,0.000000,-2.091363,0.436371,0.792152,1780804582.539483
1780804582.759156,odom,0.741531,1.761093,0.000000,-2.082841,0.355170,0.788336,1780804582.639626
1780804582.859144,odom,0.725690,1.797803,0.000000,-2.048615,0.465903,0.772379,1780804582.739565
1780804582.959118,odom,0.718290,1.815486,0.000000,-2.026874,0.485370,0.767110,1780804582.839559
1780804583.059074,odom,0.700358,1.854487,0.000000,-1.955297,0.501881,0.775075,1780804582.939596
1780804583.159208,odom,0.691883,1.872856,0.000000,-1.917126,0.508670,0.764042,1780804583.039587
1780804583.259136,odom,0.671402,1.912989,0.000000,-1.824663,0.643668,0.753284,1780804583.139518
1780804583.459049,odom,0.638590,1.972799,0.000000,-1.690973,2.054806,0.778394,1780804583.339594
1780804583.559153,odom,0.627506,1.991866,0.000000,-1.653625,2.038308,0.781383,1780804583.439530
1780804583.659103,odom,0.602218,2.031792,0.000000,-1.576272,2.023349,0.799255,1780804583.539640
1780804583.759228,odom,0.590015,2.050347,0.000000,-1.545704,1.989381,0.810010,1780804583.639610
1780804583.859161,odom,0.562867,2.088213,0.000000,-1.482330,1.983025,0.827409,1780804583.739599
1780804583.959306,odom,0.549721,2.105853,0.000000,-1.456349,1.960109,0.848964,1780804583.839653
1780804584.259398,odom,0.475872,2.190466,0.000000,-1.322381,1.887278,0.920902,1780804584.139664
1780804584.359201,odom,0.460687,2.205956,0.000000,-1.298382,1.859191,0.950605,1780804584.239618
1780804584.459131,odom,0.426988,2.236599,0.000000,-1.242636,1.827261,0.994450,1780804584.339746
1780804585.059995,odom,0.262307,2.347772,0.000000,-1.023354,1.827261,0.994450,1780804584.339746
1780804585.259167,odom,0.204049,2.374318,0.000000,-0.960382,1.827261,0.994450,1780804584.339746
1780804585.459216,odom,0.144264,2.395669,0.000000,-0.899123,1.827261,0.994450,1780804584.339746
1780804585.659114,odom,0.082462,2.412622,0.000000,-0.840463,1.827261,0.994450,1780804584.339746
1780804585.759216,odom,0.061977,2.417600,0.000000,-0.822628,1.557953,0.595467,1780804585.639756
1780804585.959197,odom,-0.002175,2.427532,0.000000,-0.764193,1.557953,0.595467,1780804585.639756
1780804586.059185,odom,-0.047980,2.430512,0.000000,-0.721026,1.514387,0.555021,1780804585.939761
1780804586.259114,odom,-0.121279,2.430749,0.000000,-0.652970,1.513833,0.554437,1780804586.139653
1780804586.459142,odom,-0.203527,2.423835,0.000000,-0.573539,1.543819,0.535464,1780804586.339703
1780804586.659123,odom,-0.294049,2.405864,0.000000,-0.481848,1.601942,0.582673,1780804586.539768
1780804586.859183,odom,-0.389398,2.374543,0.000000,-0.377680,1.734294,0.657000,1780804586.739663
1780804587.059288,odom,-0.485171,2.328986,0.000000,-0.262508,1.734294,0.657000,1780804586.739663
1780804587.259150,odom,-0.577116,2.270144,0.000000,-0.136572,1.941363,0.835336,1780804587.039684
1780804587.459100,odom,-0.661364,2.198467,0.000000,-0.000474,1.591279,0.693808,1780804587.339710
1780804587.659207,odom,-0.735320,2.116352,0.000000,0.142730,1.591279,0.693808,1780804587.339710
1780804587.859303,odom,-0.788720,2.009396,0.000000,0.482186,1.369571,0.547420,1780804587.639877
1780804588.059209,odom,-0.833221,1.919256,0.000000,0.620130,1.255990,0.371194,1780804587.939714
1780804588.259147,odom,-0.864409,1.830051,0.000000,0.758460,1.255990,0.371194,1780804587.939714
1780804588.459193,odom,-0.884581,1.738528,0.000000,0.895523,1.151629,0.215149,1780804588.338987
1780804588.659101,odom,-0.892881,1.645571,0.000000,1.024374,1.112053,0.248050,1780804588.539738
1780804588.859180,odom,-0.889298,1.552124,0.000000,1.158493,1.075524,0.213242,1780804588.739815
1780804589.059297,odom,-0.873691,1.460191,0.000000,1.293470,1.031365,0.200360,1780804588.940317
1780804589.259209,odom,-0.847240,1.370611,0.000000,1.424967,1.003850,0.220327,1780804589.139805
1780804589.459141,odom,-0.812870,1.285587,0.000000,1.550667,0.992919,0.262069,1780804589.239733
1780804589.659209,odom,-0.772252,1.200543,0.000000,1.672175,0.968074,0.272259,1780804589.540015
1780804589.859146,odom,-0.727837,1.115625,0.000000,1.786886,0.955209,0.344606,1780804589.739795
1780804590.059137,odom,-0.681925,1.032368,0.000000,1.893499,0.947013,0.332581,1780804589.939659
1780804590.259238,odom,-0.634674,0.950764,0.000000,1.992008,0.929026,0.353023,1780804590.139845
1780804590.459070,odom,-0.585774,0.871562,0.000000,2.083269,0.912009,0.369244,1780804590.339652
1780804590.659113,odom,-0.535841,0.795008,0.000000,2.168543,0.891246,0.409148,1780804590.539709
1780804590.859213,odom,-0.480938,0.720787,0.000000,2.251586,0.880046,0.427095,1780804590.740021
1780804591.059165,odom,-0.430508,0.648059,0.000000,2.323514,0.880046,0.427095,1780804590.740021
1780804591.259249,odom,-0.375267,0.577725,0.000000,2.394948,0.880046,0.427095,1780804590.740021
1780804591.459213,odom,-0.318485,0.509679,0.000000,2.463720,0.963955,0.506685,1780804591.339775
1780804591.659232,odom,-0.265315,0.433304,0.000000,2.379021,1.967382,0.555709,1780804591.539860
1780804591.859260,odom,-0.203268,0.371518,0.000000,2.440723,2.041977,0.584624,1780804591.739734
1780804592.059139,odom,-0.137023,0.316476,0.000000,2.507599,1.992877,0.676114,1780804591.939880
1780804592.259209,odom,-0.062480,0.268607,0.000000,2.592122,1.967124,0.782725,1780804592.139885
1780804592.459194,odom,0.015049,0.230605,0.000000,2.681585,1.927114,0.933695,1780804592.339757
1780804592.659142,odom,0.098841,0.202510,0.000000,2.785340,0.986560,1.099431,1780804592.539808
1780804592.859125,odom,0.185771,0.185371,0.000000,2.890202,0.944172,1.268836,1780804592.739897
1780804593.059210,odom,0.273006,0.178524,0.000000,2.989753,0.921627,1.214317,1780804592.939787
1780804593.259165,odom,0.360868,0.181203,0.000000,3.091434,0.894723,1.190076,1780804593.139842
1780804593.459108,odom,0.448197,0.193274,0.000000,-3.092543,0.894723,1.190076,1780804593.139842
1780804593.659129,odom,0.531052,0.214161,0.000000,-2.995830,0.856512,1.188614,1780804593.539802
1780804593.859239,odom,0.611958,0.244866,0.000000,-2.896396,2.222253,1.084172,1780804593.739865
1780804594.059092,odom,0.687013,0.283149,0.000000,-2.801396,1.050261,1.018305,1780804593.940046
1780804594.259248,odom,0.757138,0.327629,0.000000,-2.710938,0.919801,0.916341,1780804594.141882
1780804594.459184,odom,0.822648,0.377989,0.000000,-2.623978,0.924710,0.858294,1780804594.339891
1780804594.659155,odom,0.880275,0.429838,0.000000,-2.545302,0.912781,0.808607,1780804594.539988
1780804594.859225,odom,0.933745,0.486171,0.000000,-2.464922,0.911189,0.757388,1780804594.739893
1780804595.059229,odom,0.979638,0.543669,0.000000,-2.387197,0.914922,0.702900,1780804594.939906
1780804595.259201,odom,1.019643,0.603561,0.000000,-2.307931,0.881579,0.649458,1780804595.140018
1780804595.459253,odom,1.055844,0.669364,0.000000,-2.226629,0.873533,0.629623,1780804595.338154
1780804595.659197,odom,1.085435,0.736234,0.000000,-2.140263,0.862166,0.641012,1780804595.539946
1780804595.859178,odom,1.108963,0.806527,0.000000,-2.051940,0.862676,0.546517,1780804595.639913
1780804596.059293,odom,1.125961,0.878280,0.000000,-1.969462,0.834152,0.540892,1780804595.939900
1780804596.259210,odom,1.136139,0.951493,0.000000,-1.882996,0.815859,0.512439,1780804596.139977
1780804596.459161,odom,1.138833,1.023291,0.000000,-1.791624,0.796131,0.549001,1780804596.340044
1780804596.659313,odom,1.134392,1.096168,0.000000,-1.691464,0.780417,0.503454,1780804596.539939
1780804596.859124,odom,1.123790,1.166237,0.000000,-1.594825,0.764291,0.554437,1780804596.639896
1780804597.059294,odom,1.106580,1.237677,0.000000,-1.495176,0.740625,0.565194,1780804596.940022
1780804597.259292,odom,1.081969,1.308383,0.000000,-1.394224,0.708119,0.676365,1780804597.139975
1780804597.459134,odom,1.050063,1.377966,0.000000,-1.290989,0.684573,0.635228,1780804597.239928
1780804597.659173,odom,1.010752,1.446057,0.000000,-1.192530,0.684573,0.635228,1780804597.239928
1780804597.859232,odom,0.966253,1.509637,0.000000,-1.099348,0.684573,0.635228,1780804597.239928
1780804598.059198,odom,0.917588,1.568952,0.000000,-1.010116,0.684573,0.635228,1780804597.239928
1780804598.259446,odom,0.867623,1.624318,0.000000,-0.924435,0.684573,0.635228,1780804597.239928
1780804598.459154,odom,0.817597,1.677103,0.000000,-0.843138,0.684573,0.635228,1780804597.239928
1780804598.659136,odom,0.770477,1.725569,0.000000,-0.765326,0.684573,0.635228,1780804597.239928
1780804598.859312,odom,0.738556,1.755459,0.000000,-0.689092,0.469001,0.808387,1780804598.739982
1780804599.059245,odom,0.722634,1.764448,0.000000,-0.609765,0.446091,0.815006,1780804598.940026
