time_sec,frame_id,x,y,z,yaw_rad,left_wall_m,right_wall_m,scan_stamp_sec
1780792078.308434,odom,-0.020248,0.014360,0.000000,-1.817412,0.639113,0.628373,1780792078.151938
1780792078.408486,odom,-0.019991,0.012949,0.000000,-1.817810,0.644525,0.634575,1780792078.251821
1780792078.508406,odom,-0.020152,0.013922,0.000000,-1.818559,0.640028,0.647341,1780792078.351950
1780792078.608497,odom,-0.019975,0.012988,0.000000,-1.818956,0.642067,0.626074,1780792078.451941
1780792078.708432,odom,-0.020128,0.013943,0.000000,-1.819591,0.642608,0.648790,1780792078.551804
1780792078.808488,odom,-0.019958,0.013019,0.000000,-1.819974,0.643199,0.632697,1780792078.651955
1780792078.908565,odom,-0.020190,0.014442,0.000000,-1.820809,0.638201,0.626013,1780792078.751882
1780792079.008643,odom,-0.019923,0.012974,0.000000,-1.821125,0.645938,0.665331,1780792078.851803
1780792079.108530,odom,-0.020065,0.013872,0.000000,-1.821800,0.639545,0.629756,1780792078.951919
1780792079.208615,odom,-0.019888,0.012913,0.000000,-1.822153,0.638318,0.617137,1780792079.051915
1780792079.308491,odom,-0.019768,0.012319,0.000000,-1.822961,0.639529,1.760518,1780792079.151962
1780792079.408614,odom,-0.019864,0.012914,0.000000,-1.823322,0.644352,,1780792079.251913
1780792079.508595,odom,-0.020001,0.013799,0.000000,-1.824048,0.647028,0.617159,1780792079.351865
1780792079.608598,odom,-0.019829,0.012840,0.000000,-1.824457,0.645342,0.630899,1780792079.451784
1780792079.708535,odom,-0.020047,0.013794,0.000000,-1.824318,0.643281,0.625531,1780792079.551877
1780792079.808619,odom,-0.019949,0.012955,0.000000,-1.824095,0.642078,0.616938,1780792079.651897
1780792079.908552,odom,-0.020214,0.014136,0.000000,-1.824267,0.645384,1.844625,1780792079.751951
1780792080.008586,odom,-0.020065,0.013453,0.000000,-1.825044,0.645094,0.653101,1780792079.851756
1780792080.108543,odom,-0.019675,0.015316,0.000000,-1.827374,0.643063,0.618218,1780792079.952479
1780792080.208608,odom,-0.017474,0.013618,0.000000,-1.828831,0.642012,0.607800,1780792080.051973
1780792080.308524,odom,-0.014232,0.014458,0.000000,-1.832877,0.640413,0.616636,1780792080.151879
1780792080.408623,odom,-0.011310,0.013075,0.000000,-1.837650,0.643654,0.610161,1780792080.251857
1780792080.508561,odom,-0.003109,0.012338,0.000000,-1.850314,0.639001,0.609840,1780792080.351969
1780792080.608604,odom,0.005378,0.009131,0.000000,-1.861884,0.614000,0.585042,1780792080.451905
1780792080.708560,odom,0.021891,0.006276,0.000000,-1.877899,0.626582,0.588367,1780792080.551829
1780792080.808598,odom,0.034933,0.001177,0.000000,-1.888939,0.647093,,1780792080.651782
1780792080.908560,odom,0.057894,-0.004034,0.000000,-1.902912,0.658062,0.576615,1780792080.751840
1780792081.008559,odom,0.074560,-0.009259,0.000000,-1.912905,0.659749,0.596685,1780792080.851828
1780792081.108547,odom,0.102636,-0.015191,0.000000,-1.921074,0.655298,0.585581,1780792080.951767
1780792081.208917,odom,0.121848,-0.020356,0.000000,-1.926662,0.650607,0.585437,1780792081.051878
1780792081.308515,odom,0.153560,-0.025455,0.000000,-1.926242,0.656869,0.568272,1780792081.151823
1780792081.408719,odom,0.173885,-0.030062,0.000000,-1.926144,0.649373,0.592274,1780792081.251912
1780792081.508514,odom,0.208417,-0.033839,0.000000,-1.915430,0.645631,0.613879,1780792081.351856
1780792081.608593,odom,0.231139,-0.036616,0.000000,-1.907584,0.643184,0.618712,1780792081.451824
1780792081.708521,odom,0.269646,-0.037587,0.000000,-1.888747,0.683477,0.668689,1780792081.551895
1780792081.808611,odom,0.292992,-0.038894,0.000000,-1.879238,0.705459,0.666004,1780792081.651848
1780792081.908640,odom,0.332967,-0.036813,0.000000,-1.859942,0.709576,0.657563,1780792081.751770
1780792082.008702,odom,0.356248,-0.036086,0.000000,-1.852136,0.737412,0.716648,1780792081.851909
1780792082.108615,odom,0.397327,-0.030660,0.000000,-1.837193,0.737462,0.703563,1780792081.951835
1780792082.208670,odom,0.420500,-0.027981,0.000000,-1.832359,0.755465,0.725431,1780792082.051801
1780792082.308644,odom,0.462161,-0.019169,0.000000,-1.819939,0.744664,0.767047,1780792082.151878
1780792082.408638,odom,0.485019,-0.014439,0.000000,-1.815314,1.996928,0.791471,1780792082.251820
1780792082.508581,odom,0.523899,-0.000546,0.000000,-1.729492,2.000253,0.802065,1780792082.352203
1780792082.608711,odom,0.546893,0.006644,0.000000,-1.721023,1.948181,0.834200,1780792082.451899
1780792082.708595,odom,0.587686,0.023410,0.000000,-1.697803,1.948181,0.834200,1780792082.451899
1780792082.808657,odom,0.609003,0.032087,0.000000,-1.689138,1.948181,0.834200,1780792082.451899
1780792082.908762,odom,0.646906,0.051332,0.000000,-1.665250,1.896636,0.958908,1780792082.751857
1780792083.008745,odom,0.667314,0.062008,0.000000,-1.652913,1.876054,0.925153,1780792082.851830
1780792083.108610,odom,0.703296,0.084519,0.000000,-1.624268,1.876054,0.925153,1780792082.851830
1780792083.208812,odom,0.720819,0.095625,0.000000,-1.612344,1.876054,0.925153,1780792082.851830
1780792083.308604,odom,0.754548,0.121172,0.000000,-1.576193,1.810777,0.784911,1780792083.151775
1780792083.408692,odom,0.770164,0.133170,0.000000,-1.561225,1.794158,0.774391,1780792083.251960
1780792083.508671,odom,0.799388,0.159323,0.000000,-1.527046,1.770092,0.687451,1780792083.351853
1780792083.608738,odom,0.814566,0.173407,0.000000,-1.508539,1.772310,0.742348,1780792083.451810
1780792083.708606,odom,0.842907,0.203454,0.000000,-1.467050,1.741036,0.655406,1780792083.552732
1780792083.808737,odom,0.855962,0.217435,0.000000,-1.449128,1.729375,0.636050,1780792083.651854
1780792083.908641,odom,0.881886,0.249349,0.000000,-1.409437,1.728956,0.613678,1780792083.752238
1780792084.008716,odom,0.893395,0.263419,0.000000,-1.392212,1.712400,0.574401,1780792083.851972
1780792084.108632,odom,0.916740,0.296178,0.000000,-1.351563,1.712830,0.569313,1780792083.951828
1780792084.208645,odom,0.926874,0.310509,0.000000,-1.332859,1.703029,0.546494,1780792084.052772
1780792084.308576,odom,0.947209,0.344086,0.000000,-1.289732,1.696729,0.525760,1780792084.152736
1780792084.408629,odom,0.955975,0.359056,0.000000,-1.269515,1.690473,0.535863,1780792084.251828
1780792084.508573,odom,0.973124,0.392983,0.000000,-1.223379,1.690918,0.577447,1780792084.352204
1780792084.608630,odom,0.981566,0.411166,0.000000,-1.199069,1.678887,0.556167,1780792084.451940
1780792084.708551,odom,0.996470,0.449065,0.000000,-1.151377,1.695868,0.507666,1780792084.551798
1780792084.808641,odom,1.002726,0.466226,0.000000,-1.129192,1.694963,0.539271,1780792084.652176
1780792084.908533,odom,1.014424,0.505708,0.000000,-1.078538,1.700308,,1780792084.751904
1780792085.008702,odom,1.019600,0.524016,0.000000,-1.054691,1.702099,0.541075,1780792084.851818
1780792085.108579,odom,1.028685,0.565132,0.000000,-1.006092,1.716445,0.529057,1780792084.952209
1780792085.208653,odom,1.032570,0.583434,0.000000,-0.984101,1.730288,0.518004,1780792085.051887
1780792085.308582,odom,1.038372,0.624511,0.000000,-0.934763,1.766957,0.533256,1780792085.152406
1780792085.408587,odom,1.040841,0.643189,0.000000,-0.910057,1.794223,0.560147,1780792085.252151
1780792085.508545,odom,1.043414,0.684067,0.000000,-0.859706,1.821991,0.751372,1780792085.351914
1780792085.608635,odom,1.044239,0.705414,0.000000,-0.834401,1.875173,0.581702,1780792085.451796
1780792085.708569,odom,1.043256,0.748069,0.000000,-0.786824,1.913186,0.611013,1780792085.552169
1780792085.808622,odom,1.042809,0.767037,0.000000,-0.765564,1.889963,0.769168,1780792085.651896
1780792085.908571,odom,1.038634,0.809964,0.000000,-0.720287,1.889963,0.769168,1780792085.651896
1780792086.008635,odom,1.036721,0.829078,0.000000,-0.700096,1.889963,0.769168,1780792085.651896
1780792086.108604,odom,1.029198,0.871328,0.000000,-0.656728,1.889963,0.769168,1780792085.651896
1780792086.208641,odom,1.025811,0.889864,0.000000,-0.635263,1.889963,0.769168,1780792085.651896
1780792086.308548,odom,1.014686,0.931381,0.000000,-0.592073,1.889963,0.769168,1780792085.651896
1780792086.408645,odom,1.009660,0.949603,0.000000,-0.570903,1.617072,0.730860,1780792086.251881
1780792086.508690,odom,0.995668,0.988289,0.000000,-0.523655,1.550740,0.696822,1780792086.351743
1780792086.608624,odom,0.988104,1.007670,0.000000,-0.497012,1.491940,0.692642,1780792086.452147
1780792086.708527,odom,0.969406,1.046311,0.000000,-0.443719,1.462472,0.673927,1780792086.552069
1780792086.808710,odom,0.961503,1.063020,0.000000,-0.418984,1.427385,0.718572,1780792086.652192
1780792086.908668,odom,0.939986,1.099135,0.000000,-0.366932,1.389504,0.765376,1780792086.752143
1780792087.008786,odom,0.931192,1.114737,0.000000,-0.342040,1.376268,0.749595,1780792086.851848
1780792087.108605,odom,0.906905,1.148526,0.000000,-0.287580,1.342252,0.696822,1780792086.952231
1780792087.208666,odom,0.896897,1.163538,0.000000,-0.262864,1.317739,0.659242,1780792087.052117
1780792087.308601,odom,0.870986,1.194005,0.000000,-0.208547,1.300102,0.618108,1780792087.151848
1780792087.408739,odom,0.861153,1.207037,0.000000,-0.182446,1.272456,0.541577,1780792087.252180
1780792087.508632,odom,0.834745,1.233918,0.000000,-0.130080,1.261276,0.466859,1780792087.352118
1780792087.608721,odom,0.824481,1.246310,0.000000,-0.103907,1.251078,0.470619,1780792087.451825
1780792087.708516,odom,0.796899,1.271081,0.000000,-0.051683,1.234058,0.460124,1780792087.552185
1780792087.808630,odom,0.786126,1.282708,0.000000,-0.027015,1.221346,0.424924,1780792087.652078
1780792087.908588,odom,0.758136,1.304699,0.000000,0.024766,1.200654,0.335900,1780792087.751822
1780792088.008607,odom,0.746950,1.315280,0.000000,0.049942,1.185737,0.364541,1780792087.852124
1780792088.108587,odom,0.717588,1.335184,0.000000,0.105205,1.181290,0.311264,1780792087.952114
1780792088.208617,odom,0.704970,1.345714,0.000000,0.132383,1.167533,0.327371,1780792088.051836
1780792088.308524,odom,0.674211,1.363515,0.000000,0.186161,1.137693,0.327617,1780792088.152140
1780792088.408624,odom,0.660710,1.373218,0.000000,0.213126,1.130630,0.219536,1780792088.252067
1780792088.508600,odom,0.630589,1.388506,0.000000,0.263257,1.131903,0.287503,1780792088.351792
1780792088.608623,odom,0.614722,1.397732,0.000000,0.291305,1.119758,0.265819,1780792088.452141
1780792088.708619,odom,0.581237,1.411236,0.000000,0.346797,1.111533,0.262429,1780792088.552083
1780792088.808631,odom,0.565723,1.419520,0.000000,0.374799,1.095354,0.286559,1780792088.651793
1780792088.908515,odom,0.530472,1.430624,0.000000,0.432593,1.082886,0.255018,1780792088.752129
1780792089.008592,odom,0.513555,1.438061,0.000000,0.460026,1.076086,0.282214,1780792088.851653
1780792089.108668,odom,0.478226,1.447144,0.000000,0.511542,1.071086,0.276856,1780792088.952010
1780792089.208714,odom,0.458921,1.453371,0.000000,0.541389,1.054147,0.237135,1780792089.052120
1780792089.308812,odom,0.420819,1.459571,0.000000,0.598278,1.042279,0.271118,1780792089.152066
1780792089.408707,odom,0.401983,1.464917,0.000000,0.625509,1.036381,0.293384,1780792089.251793
1780792089.508605,odom,0.362935,1.468311,0.000000,0.679257,1.026377,0.230217,1780792089.352113
1780792089.608664,odom,0.344332,1.472438,0.000000,0.703142,1.017513,0.252723,1780792089.452630
1780792089.708610,odom,0.306067,1.473523,0.000000,0.750979,1.009406,0.287920,1780792089.553044
1780792089.808614,odom,0.286765,1.476417,0.000000,0.774661,1.001415,0.235733,1780792089.652078
1780792089.908703,odom,0.246394,1.475020,0.000000,0.819932,0.992464,0.228254,1780792089.752743
