time_sec,frame_id,x,y,z,yaw_rad,left_wall_m,right_wall_m,scan_stamp_sec
1780787529.805135,odom,1.023016,1.192336,0.000000,1.415449,0.507036,0.528868,1780787529.263148
1780787529.817843,odom,1.001797,1.183954,0.000000,-0.000000,0.483026,,1780787529.663093
1780787529.868428,odom,1.023016,1.192336,0.000000,1.415449,0.472952,0.613333,1780787529.762229
1780787529.918483,odom,1.001801,1.183954,0.000000,-0.000000,0.472952,0.613333,1780787529.762229
1780787529.968205,odom,1.023016,1.192336,0.000000,1.415449,0.521921,0.546996,1780787529.861414
1780787530.017913,odom,1.023016,1.192336,0.000000,1.415449,0.521921,0.546996,1780787529.861414
1780787530.068167,odom,1.023016,1.192336,0.000000,1.415449,0.521921,0.546996,1780787529.861414
1780787530.117940,odom,1.001800,1.183954,0.000000,-0.000000,0.549004,0.560129,1780787529.963162
1780787530.168388,odom,1.023016,1.192336,0.000000,1.415449,0.516400,0.543891,1780787530.061940
1780787530.217899,odom,1.023016,1.192336,0.000000,1.415449,0.516400,0.543891,1780787530.061940
1780787530.268299,odom,1.023016,1.192336,0.000000,1.415449,0.518052,0.544883,1780787530.163159
1780787530.318005,odom,1.001788,1.183895,0.000000,-0.000000,0.518052,0.544883,1780787530.163159
1780787530.368154,odom,1.023016,1.192336,0.000000,1.415449,0.549402,0.557109,1780787530.263193
1780787530.417907,odom,1.023016,1.192336,0.000000,1.415449,0.549402,0.557109,1780787530.263193
1780787530.468249,odom,1.023016,1.192336,0.000000,1.415449,0.513118,0.544489,1780787530.362143
1780787530.517885,odom,1.001811,1.183813,0.000000,-0.000000,0.513118,0.544489,1780787530.362143
1780787530.567912,odom,1.023016,1.192336,0.000000,1.415449,0.513118,0.544489,1780787530.362143
1780787530.617907,odom,1.023016,1.192336,0.000000,1.415449,0.543092,0.533540,1780787530.463169
1780787530.667978,odom,1.023016,1.192336,0.000000,1.415449,0.543092,0.533540,1780787530.463169
1780787530.718595,odom,1.001824,1.183789,0.000000,-0.000000,0.547091,0.609007,1780787530.562162
1780787530.767923,odom,1.023016,1.192336,0.000000,1.415449,0.547091,0.609007,1780787530.562162
1780787530.817905,odom,1.023016,1.192336,0.000000,1.415449,0.547091,0.609007,1780787530.562162
1780787530.867890,odom,1.023016,1.192336,0.000000,1.415449,0.547091,0.609007,1780787530.562162
1780787530.917918,odom,1.001806,1.183775,0.000000,-0.000000,0.547091,0.609007,1780787530.562162
1780787530.968493,odom,1.023016,1.192336,0.000000,1.415449,0.466181,0.563150,1780787530.862237
1780787531.017996,odom,1.023016,1.192336,0.000000,1.415449,0.466181,0.563150,1780787530.862237
1780787531.068069,odom,1.023016,1.192336,0.000000,1.415449,0.466181,0.563150,1780787530.862237
1780787531.118025,odom,1.023016,1.192336,0.000000,1.415449,0.466181,0.563150,1780787530.862237
1780787531.167983,odom,1.023016,1.192336,0.000000,1.415449,0.466181,0.563150,1780787530.862237
1780787531.217977,odom,1.023016,1.192336,0.000000,1.415449,0.466181,0.563150,1780787530.862237
