time_sec,frame_id,x,y,z,yaw_rad,left_wall_m,right_wall_m,scan_stamp_sec
1780789724.233882,odom,0.024605,-0.008230,0.000000,-0.000000,0.513016,0.621464,1780789724.119175
1780789724.334146,odom,0.048483,-0.007552,0.000000,-0.000036,0.548767,0.611341,1780789724.219123
1780789724.433989,odom,0.060097,-0.007452,0.000000,-0.000000,0.494065,0.546255,1780789724.319251
1780789724.533797,odom,0.090312,-0.006986,0.000000,-0.000047,0.458246,,1780789724.419190
1780789724.634021,odom,0.103955,-0.006910,0.000000,-0.000000,0.418043,,1780789724.519107
1780789724.734127,odom,0.137125,-0.006284,0.000000,-0.000039,0.406011,,1780789724.619092
1780789724.834047,odom,0.151712,-0.006111,0.000000,-0.000000,0.543236,0.534869,1780789724.719181
1780789724.933976,odom,0.186670,-0.005413,0.000000,-0.000030,0.512141,0.564624,1780789724.819130
1780789725.034159,odom,0.202192,-0.005180,0.000000,-0.000000,0.528918,0.516086,1780789724.919274
1780789725.134089,odom,0.239062,-0.004404,0.000000,-0.000046,0.576036,,1780789725.019179
1780789725.234071,odom,0.255099,-0.004182,0.000000,-0.000000,0.596051,0.533263,1780789725.119152
1780789725.334434,odom,0.292898,-0.003472,0.000000,-0.000044,0.660984,0.501575,1780789725.219118
1780789725.434010,odom,0.309418,-0.003190,0.000000,-0.000000,1.884017,0.517479,1780789725.319218
1780789725.533912,odom,0.347924,-0.002210,0.000000,-0.000036,1.871750,0.479326,1780789725.419207
1780789725.633754,odom,0.364906,-0.001681,0.000000,-0.000000,1.883363,0.552350,1780789725.519092
1780789725.733783,odom,0.404015,-0.000195,0.000000,-0.000032,1.844348,0.517607,1780789725.619200
1780789725.833976,odom,0.421098,0.000564,0.000000,-0.000000,1.839895,0.502224,1780789725.719165
1780789725.933793,odom,0.459513,0.002829,0.000000,-0.000000,1.849035,0.495235,1780789725.819112
1780789726.033967,odom,0.476532,0.004084,0.000000,-0.000000,1.820864,0.620298,1780789725.919398
1780789726.133881,odom,0.515192,0.007729,0.000000,-0.000000,1.813947,0.563706,1780789726.019260
